label	predict	scores
-1	-1	-0.868069
-1	-1	-1.5584
-1	-1	-2.83129
-1	-1	-2.49075
-1	-1	-1.89392
-1	-1	-1.66798
-1	-1	-2.24964
-1	-1	-2.15457
-1	-1	-2.16511
-1	-1	-2.06433
-1	-1	-1.08598
-1	-1	-1.93722
-1	-1	-1.86423
-1	1	0.0743239
-1	-1	-2.8225
-1	-1	-2.18726
-1	-1	-2.45872
-1	-1	-2.12151
-1	-1	-1.98959
-1	-1	-0.610892
-1	-1	-2.31952
-1	-1	-0.748846
-1	-1	-1.94474
-1	-1	-2.34534
-1	-1	-3.19158
-1	-1	-2.67253
-1	-1	-1.15867
-1	-1	-3.0825
-1	-1	-2.3191
-1	-1	-2.19641
-1	-1	-2.11412
-1	-1	-2.76425
-1	-1	-2.57477
-1	-1	-2.08918
-1	-1	-1.92168
-1	-1	-2.29685
-1	-1	-2.79867
-1	-1	-1.63921
-1	-1	-2.36429
-1	-1	-2.46159
-1	-1	-1.03464
-1	-1	-1.95288
-1	-1	-1.63552
-1	-1	-1.16618
-1	-1	-1.6461
-1	-1	-2.11859
-1	-1	-1.34355
-1	-1	-2.40902
-1	-1	-0.878777
-1	-1	-1.85901
-1	-1	-2.31157
-1	-1	-2.44213
-1	-1	-2.07514
-1	-1	-2.62176
-1	-1	-2.74255
-1	-1	-0.61443
-1	-1	-1.94863
-1	-1	-2.14067
-1	-1	-2.06587
-1	-1	-1.73506
-1	-1	-2.62986
-1	-1	-0.851949
-1	-1	-2.39359
-1	-1	-1.94811
-1	-1	-2.46922
-1	-1	-2.13238
-1	-1	-1.50312
-1	-1	-1.5552
-1	-1	-3.26515
-1	-1	-2.49011
-1	-1	-2.97369
-1	-1	-1.76965
-1	-1	-2.31275
-1	-1	-1.74799
-1	-1	-2.6227
-1	-1	-1.14784
-1	-1	-1.27704
-1	-1	-0.249077
-1	-1	-2.46957
-1	-1	-2.21233
-1	-1	-2.44213
-1	-1	-2.57298
-1	-1	-1.34355
-1	-1	-2.13399
-1	-1	-1.61261
-1	-1	-2.49011
-1	-1	-1.87747
-1	-1	-2.08794
-1	-1	-1.87492
-1	-1	-1.55897
-1	-1	-2.10997
-1	-1	-2.72972
-1	-1	-2.32407
-1	-1	-2.98705
-1	-1	-2.64952
-1	-1	-3.16948
-1	-1	-2.95969
-1	-1	-1.21082
-1	-1	-1.76191
-1	-1	-1.84907
-1	-1	-1.49346
-1	-1	-1.96576
-1	-1	-1.33397
-1	-1	-2.26944
-1	-1	-1.39252
-1	-1	-1.10261
-1	-1	-2.15928
-1	-1	-2.55526
-1	-1	-1.62255
-1	-1	-1.98415
-1	-1	-3.32699
-1	-1	-0.947572
-1	-1	-1.6193
-1	-1	-1.18375
-1	-1	-3.37502
-1	-1	-1.86136
-1	-1	-2.08809
-1	-1	-2.64009
-1	-1	-1.87014
-1	-1	-2.09302
-1	-1	-2.48256
-1	-1	-2.5387
-1	-1	-3.004
-1	-1	-3.28399
-1	-1	-0.18892
-1	-1	-1.90058
-1	-1	-1.14302
-1	-1	-2.67602
-1	-1	-3.24016
-1	-1	-2.22305
-1	-1	-2.43527
-1	-1	-2.79105
-1	-1	-1.87071
-1	-1	-2.1307
-1	-1	-2.2122
-1	-1	-2.44738
-1	-1	-2.85132
-1	-1	-1.3913
-1	-1	-2.63667
-1	-1	-1.60169
-1	-1	-2.44404
-1	-1	-2.04919
-1	-1	-2.21793
-1	-1	-2.5296
-1	-1	-2.15742
-1	-1	-1.71575
-1	-1	-1.68686
-1	-1	-2.48768
-1	-1	-2.54684
-1	-1	-2.04429
-1	-1	-2.32933
-1	-1	-1.57848
-1	-1	-1.87071
-1	-1	-2.04917
-1	-1	-2.33858
-1	-1	-1.50562
-1	-1	-2.75598
-1	-1	-2.09685
-1	-1	-2.16253
-1	-1	-1.88509
-1	-1	-2.59971
-1	-1	-2.29685
-1	-1	-2.71717
-1	-1	-2.57534
-1	-1	-2.64963
-1	-1	-2.14107
-1	-1	-2.27319
-1	-1	-2.18425
-1	-1	-2.01559
-1	-1	-2.21567
-1	-1	-2.43642
-1	-1	-2.43337
-1	-1	-3.02972
-1	-1	-2.69636
-1	-1	-2.48256
-1	-1	-2.96476
-1	-1	-1.90631
-1	-1	-2.52989
-1	-1	-2.88481
-1	-1	-1.55444
-1	-1	-2.00204
-1	-1	-2.06117
-1	-1	-1.40492
-1	-1	-2.71775
-1	-1	-2.49988
-1	-1	-2.99202
-1	-1	-1.66427
-1	-1	-1.87014
-1	-1	-2.31387
-1	-1	-2.61455
-1	-1	-1.91003
-1	-1	-2.06855
-1	-1	-1.92177
-1	-1	-1.83154
-1	-1	-1.73834
-1	-1	-2.60158
-1	-1	-2.09537
-1	-1	-0.77057
-1	-1	-2.92085
-1	-1	-2.3762
-1	-1	-1.88555
-1	-1	-2.43642
-1	-1	-2.41072
-1	-1	-2.06117
-1	-1	-1.63552
-1	-1	-2.20416
-1	-1	-2.37524
-1	-1	-1.58666
-1	-1	-2.47367
-1	-1	-1.75578
-1	-1	-2.60158
-1	-1	-1.80629
-1	-1	-1.60442
-1	-1	-1.97464
-1	-1	-2.87602
-1	-1	-2.33858
-1	-1	-1.50519
-1	-1	-2.66873
-1	-1	-1.83543
-1	-1	-1.87224
-1	-1	-3.26048
-1	-1	-1.73983
-1	-1	-2.66551
-1	-1	-1.84352
-1	-1	-2.24238
-1	-1	-2.46333
-1	-1	-1.8349
-1	-1	-1.60546
-1	-1	-1.83346
-1	-1	-2.41185
-1	-1	-2.53577
-1	-1	-2.29296
-1	-1	-2.00722
-1	-1	-2.14252
-1	-1	-1.90531
-1	-1	-3.00344
-1	-1	-1.48725
-1	-1	-2.0768
-1	-1	-1.2441
-1	-1	-2.62057
-1	-1	-2.51911
-1	-1	-2.12293
-1	-1	-1.92177
-1	-1	-2.66887
-1	-1	-1.92148
-1	-1	-1.23203
-1	-1	-2.18795
-1	-1	-2.04296
-1	-1	-1.98053
-1	-1	-2.46467
-1	-1	-3.03523
-1	-1	-1.05904
-1	-1	-2.08809
-1	-1	-2.08659
-1	-1	-2.04741
-1	-1	-2.00722
-1	-1	-0.986791
-1	-1	-2.13222
-1	-1	-2.04231
-1	-1	-2.27513
-1	-1	-1.99967
-1	-1	-1.57451
-1	-1	-1.69342
-1	-1	-2.33025
-1	-1	-1.54432
-1	-1	-2.16593
-1	-1	-1.2459
-1	-1	-2.03226
-1	-1	-0.671749
-1	-1	-2.48648
-1	-1	-2.62129
-1	-1	-3.39272
-1	-1	-2.66531
-1	-1	-2.28836
-1	-1	-0.845801
-1	-1	-2.44998
-1	-1	-1.39424
-1	-1	-1.3303
-1	-1	-1.18457
-1	-1	-2.33336
-1	-1	-2.34421
-1	-1	-2.10997
-1	-1	-2.80161
-1	-1	-2.02837
-1	-1	-2.31818
-1	-1	-2.53986
-1	-1	-1.81457
-1	-1	-1.95568
-1	-1	-2.94855
-1	-1	-2.81442
-1	-1	-3.13123
-1	-1	-2.12468
-1	-1	-1.40927
-1	-1	-2.31678
-1	-1	-2.65053
-1	-1	-1.88487
-1	-1	-1.95335
-1	-1	-2.02905
-1	-1	-2.36918
-1	-1	-2.11111
-1	-1	-2.70294
-1	-1	-1.89653
-1	-1	-2.69376
-1	-1	-2.55831
-1	-1	-2.39229
-1	-1	-2.07456
-1	-1	-1.9666
-1	-1	-1.56568
-1	-1	-1.22924
-1	-1	-1.23008
-1	-1	-1.9492
-1	-1	-2.26802
-1	-1	-2.04094
-1	-1	-2.73904
-1	-1	-1.53415
-1	-1	-1.8375
-1	-1	-2.02695
-1	-1	-1.70287
-1	-1	-1.93764
-1	-1	-2.22486
-1	-1	-1.49534
-1	-1	-2.70673
-1	-1	-2.14244
-1	-1	-2.5295
-1	-1	-1.3366
-1	-1	-0.164687
-1	-1	-1.24956
-1	-1	-1.56568
-1	-1	-2.00109
-1	-1	-2.05629
-1	-1	-1.74363
-1	-1	-2.26575
-1	-1	-1.48475
-1	-1	-2.80904
-1	-1	-2.62239
-1	-1	-2.07285
-1	-1	-1.7932
-1	-1	-1.99986
-1	-1	-1.88402
-1	-1	-0.898609
-1	-1	-1.99744
-1	-1	-0.963846
-1	-1	-2.34209
-1	-1	-1.94212
-1	-1	-0.761352
-1	-1	-2.2153
-1	-1	-0.790309
-1	-1	-2.1185
-1	-1	-2.4145
-1	-1	-1.46433
-1	-1	-2.02154
-1	-1	-1.48179
-1	-1	-1.35794
-1	-1	-2.31602
-1	-1	-0.205514
-1	-1	-2.34289
-1	-1	-0.86501
-1	-1	-2.50054
-1	-1	-2.24138
-1	-1	-2.56173
-1	-1	-2.29833
-1	-1	-1.34355
-1	-1	-0.910415
-1	-1	-2.25377
-1	-1	-0.920033
-1	-1	-2.23378
-1	-1	-1.93081
-1	-1	-2.27165
-1	-1	-1.99124
-1	-1	-1.84431
-1	-1	-2.29291
-1	-1	-2.6333
-1	-1	-2.38295
-1	-1	-1.90711
-1	-1	-1.55826
-1	-1	-1.99141
-1	-1	-1.53511
-1	-1	-0.27315
-1	-1	-1.23083
-1	-1	-1.9412
-1	-1	-0.786941
-1	-1	-1.40743
-1	-1	-1.80164
-1	-1	-1.26772
-1	-1	-1.68963
-1	-1	-2.64023
-1	-1	-2.85421
-1	-1	-1.65422
-1	-1	-1.09093
-1	-1	-1.88254
-1	-1	-0.764545
-1	-1	-1.511
-1	-1	-2.70966
-1	-1	-0.849276
-1	-1	-0.704843
-1	-1	-1.54032
-1	-1	-2.00385
-1	-1	-1.67462
-1	-1	-2.276
-1	-1	-1.59716
-1	-1	-1.74865
-1	-1	-2.06921
-1	-1	-2.47247
-1	-1	-1.63195
-1	-1	-1.60616
-1	-1	-2.05221
-1	-1	-2.58402
-1	-1	-2.02371
-1	-1	-2.31464
-1	-1	-2.81257
-1	-1	-2.00241
-1	-1	-1.70287
-1	-1	-2.17292
-1	-1	-2.26933
-1	-1	-1.23411
-1	-1	-1.57503
-1	-1	-2.79105
-1	-1	-1.41296
-1	-1	-2.35797
-1	-1	-2.77148
-1	-1	-2.65277
-1	-1	-2.32727
-1	-1	-2.11791
-1	-1	-1.90872
-1	-1	-0.792864
-1	-1	-2.91866
-1	-1	-1.59541
-1	-1	-1.32203
-1	-1	-1.97281
-1	-1	-2.77213
-1	-1	-0.612129
-1	-1	-0.788343
-1	-1	-1.67485
-1	-1	-2.0244
-1	-1	-1.43617
-1	-1	-2.59756
-1	-1	-3.14268
-1	-1	-0.896988
-1	-1	-2.12823
-1	-1	-1.70621
-1	-1	-1.16618
-1	-1	-1.79883
-1	-1	-1.46304
-1	-1	-1.95671
-1	-1	-1.53065
-1	-1	-1.58445
-1	-1	-0.82734
-1	-1	-1.69722
-1	-1	-1.57622
-1	-1	-2.23935
-1	-1	-2.18581
-1	-1	-2.01477
-1	-1	-1.7185
-1	-1	-1.73901
-1	-1	-1.53865
-1	-1	-2.0033
-1	-1	-1.53217
-1	-1	-1.8246
-1	-1	-2.79777
-1	-1	-2.87716
-1	-1	-1.75139
-1	-1	-2.44139
-1	-1	-2.67602
-1	-1	-1.30145
-1	-1	-1.61063
-1	-1	-1.55556
-1	-1	-2.5295
-1	-1	-2.2005
-1	-1	-2.42271
-1	-1	-2.01043
-1	-1	-3.02058
-1	-1	-2.18845
-1	-1	-1.42728
-1	-1	-1.41935
-1	-1	-1.97888
-1	-1	-1.67916
-1	-1	-1.30908
-1	-1	-2.4681
-1	-1	-2.38824
-1	-1	-2.61827
-1	-1	-0.549014
-1	-1	-2.57072
-1	-1	-2.80951
-1	-1	-1.96709
-1	-1	-2.0578
-1	-1	-2.43569
-1	-1	-2.60836
-1	-1	-2.99793
-1	-1	-2.67604
-1	-1	-1.63353
-1	-1	-1.74363
-1	-1	-2.63408
-1	-1	-2.0107
-1	-1	-2.48768
-1	-1	-1.90241
-1	-1	-2.46802
-1	-1	-2.46835
-1	-1	-2.87249
-1	-1	-2.64888
-1	-1	-2.46021
-1	-1	-1.66798
-1	-1	-2.56173
-1	-1	-2.77265
-1	-1	-2.88567
-1	-1	-1.55376
-1	-1	-2.1947
-1	-1	-1.38694
-1	-1	-2.17227
-1	-1	-2.596
-1	-1	-2.79206
-1	-1	-2.3327
-1	-1	-2.67735
-1	-1	-1.95656
-1	-1	-1.1781
-1	-1	-2.54828
-1	-1	-1.78965
-1	-1	-1.85901
-1	-1	-1.66528
-1	-1	-2.18204
-1	-1	-1.72744
-1	-1	-1.88523
-1	-1	-2.95604
-1	-1	-2.0183
-1	-1	-1.86076
-1	-1	-1.76818
-1	-1	-1.36948
-1	-1	-2.46137
-1	-1	-2.2883
-1	-1	-1.78295
-1	-1	-1.68222
-1	-1	-0.87311
-1	-1	-2.19992
-1	-1	-1.97285
-1	-1	-1.79715
-1	-1	-2.51389
-1	-1	-2.46467
-1	-1	-2.21377
-1	-1	-0.918595
-1	-1	-2.67392
-1	-1	-1.29262
-1	-1	-2.62986
-1	-1	-1.90631
-1	-1	-2.21669
-1	-1	-2.79812
-1	-1	-0.887484
-1	-1	-1.8375
-1	-1	-2.27202
-1	-1	-2.61895
-1	-1	-1.64479
-1	-1	-2.67257
-1	-1	-2.14194
-1	-1	-0.996383
-1	-1	-2.624
-1	-1	-1.9227
-1	-1	-1.94037
-1	-1	-2.55435
-1	-1	-2.83144
-1	-1	-2.14532
-1	-1	-1.72438
-1	-1	-2.18204
-1	-1	-1.52927
-1	-1	-1.41753
-1	-1	-2.09921
-1	-1	-2.31678
-1	-1	-2.53104
-1	-1	-1.31605
-1	-1	-2.78948
-1	-1	-1.44567
-1	-1	-1.3807
-1	-1	-2.16771
-1	-1	-2.6705
-1	-1	-2.85315
-1	-1	-2.18261
-1	-1	-0.864373
-1	-1	-1.53511
-1	-1	-2.73126
-1	-1	-1.53065
-1	-1	-1.44094
-1	-1	-1.67383
-1	-1	-2.52334
-1	-1	-3.31157
-1	-1	-2.69636
-1	-1	-2.20044
-1	-1	-1.43123
-1	-1	-1.89726
-1	-1	-2.81128
-1	-1	-1.08795
-1	-1	-2.46802
-1	-1	-3.24322
-1	-1	-2.19721
-1	-1	-2.25069
-1	-1	-2.43569
-1	-1	-1.42073
-1	-1	-1.58275
-1	-1	-1.63808
-1	-1	-2.2896
-1	-1	-2.38578
-1	-1	-1.55376
-1	-1	-2.61302
-1	-1	-2.17755
-1	-1	-2.47983
-1	-1	-2.34353
-1	-1	-0.965792
-1	-1	-2.41185
-1	-1	-1.7141
-1	-1	-2.65041
-1	-1	-1.73526
-1	-1	-2.9353
-1	-1	-1.285
-1	-1	-1.47446
-1	-1	-3.1334
-1	-1	-2.45141
-1	-1	-2.2796
-1	-1	-1.02259
-1	-1	-1.48427
-1	-1	-2.40902
-1	-1	-2.03221
-1	-1	-2.12125
-1	-1	-0.898609
-1	-1	-2.31813
-1	-1	-2.45969
-1	-1	-1.97809
-1	-1	-2.29969
-1	-1	-2.84137
-1	-1	-2.05624
-1	1	0.0743239
-1	-1	-2.13399
-1	-1	-1.94147
-1	-1	-2.86937
-1	-1	-2.13399
-1	-1	-2.11059
-1	-1	-2.26701
-1	-1	-1.66691
-1	-1	-2.80951
-1	-1	-1.37729
-1	-1	-2.12468
-1	-1	-1.21522
-1	-1	-2.22621
-1	-1	-1.61253
-1	-1	-2.70673
-1	-1	-1.55897
-1	-1	-1.92179
-1	-1	-0.923117
-1	-1	-1.93764
-1	-1	-2.03359
-1	-1	-3.09623
-1	-1	-1.53818
-1	-1	-1.5817
-1	-1	-2.42008
-1	-1	-2.29069
-1	-1	-1.27084
-1	-1	-2.01688
-1	-1	-1.482
-1	-1	-0.91745
-1	-1	-2.49425
-1	-1	-2.56814
-1	-1	-2.84137
-1	-1	-2.219
-1	-1	-1.26772
-1	-1	-0.786683
-1	-1	-2.58562
-1	-1	-2.47247
-1	-1	-1.54254
-1	-1	-1.33973
-1	-1	-1.06652
-1	-1	-1.73442
-1	-1	-3.21122
-1	-1	-2.22507
-1	-1	-2.10008
-1	-1	-1.82874
-1	-1	-2.678
-1	-1	-2.65053
-1	-1	-2.596
-1	-1	-2.14017
-1	-1	-2.50558
-1	-1	-2.19952
-1	-1	-1.68338
-1	-1	-2.83864
-1	-1	-2.20674
-1	-1	-2.25646
-1	-1	-0.948055
-1	-1	-1.34405
-1	-1	-2.39083
-1	-1	-2.60104
-1	-1	-2.13473
-1	-1	-2.35192
-1	-1	-1.22476
-1	-1	-2.70498
-1	-1	-2.72972
-1	-1	-2.27627
-1	-1	-1.99077
-1	-1	-2.69636
-1	-1	-1.89306
-1	-1	-2.26847
-1	-1	-1.92179
-1	-1	-1.33401
-1	-1	-2.5152
-1	-1	-2.00242
-1	-1	-2.27871
-1	-1	-1.47862
-1	-1	-1.12085
-1	-1	-2.02241
-1	-1	-1.31756
-1	-1	-2.40078
-1	-1	-2.40596
-1	-1	-2.95011
-1	-1	-2.14925
-1	-1	-2.5797
-1	-1	-2.79266
-1	-1	-3.12117
-1	-1	-2.42086
-1	-1	-1.27416
-1	-1	-2.46802
-1	-1	-2.64315
-1	-1	-2.46165
-1	-1	-1.58353
-1	-1	-2.03258
-1	-1	-2.48149
-1	-1	-2.58632
-1	-1	-2.40078
-1	-1	-2.69694
-1	-1	-2.32407
-1	-1	-2.57166
-1	-1	-2.10947
-1	-1	-1.66415
-1	-1	-1.98446
-1	-1	-1.9219
-1	-1	-2.68863
-1	-1	-2.43185
-1	-1	-1.37312
-1	-1	-2.65225
-1	-1	-2.05619
-1	-1	-2.20044
-1	-1	-1.6596
-1	-1	-1.49601
-1	1	0.125637
-1	-1	-1.95656
-1	-1	-2.74209
-1	-1	-2.03099
-1	-1	-2.25607
-1	-1	-0.331908
-1	-1	-2.62057
-1	-1	-2.71735
-1	-1	-1.29894
-1	-1	-2.45695
-1	-1	-2.38023
-1	-1	-2.41185
-1	-1	-2.48832
-1	-1	-0.457263
-1	-1	-2.72355
-1	-1	-2.11878
-1	-1	-2.1434
-1	-1	-1.1999
-1	-1	-2.67604
-1	-1	-1.8246
-1	-1	-2.56874
-1	-1	-2.12996
-1	-1	-2.29362
-1	-1	-2.36576
-1	-1	-1.55531
-1	-1	-2.18204
-1	-1	-2.06765
-1	-1	-1.31336
-1	-1	-2.51486
-1	-1	-1.8375
-1	-1	-3.416
-1	-1	-1.115
-1	-1	-2.54339
-1	-1	-2.85422
-1	-1	-2.7919
-1	-1	-1.99464
-1	-1	-0.896988
-1	-1	-2.57634
-1	-1	-3.32699
-1	-1	-2.57036
-1	-1	-1.32203
-1	-1	-1.95086
-1	-1	-1.93725
-1	-1	-2.80798
-1	-1	-2.93624
-1	-1	-2.21729
-1	-1	-1.115
-1	-1	-1.83543
-1	-1	-2.10339
-1	-1	-2.60637
-1	-1	-2.25069
-1	-1	-2.33197
-1	-1	-1.62663
-1	-1	-2.31262
-1	-1	-2.9616
-1	-1	-1.88212
-1	-1	-2.68341
-1	-1	-2.2353
-1	-1	-2.2005
-1	-1	-1.66625
-1	-1	-2.08611
-1	-1	-1.90669
-1	-1	-2.21942
-1	-1	-2.19436
-1	-1	-1.75253
-1	-1	-1.60897
-1	-1	-2.44725
-1	-1	-2.44175
-1	-1	-2.04962
-1	-1	-2.11553
-1	-1	-2.05817
-1	-1	-2.44162
-1	-1	-1.67539
-1	-1	-2.46903
-1	-1	-2.07067
-1	-1	-2.78254
-1	-1	-2.49011
-1	-1	-1.92439
-1	-1	-2.44014
-1	-1	-1.482
-1	-1	-2.6837
-1	-1	-1.37984
-1	-1	-2.04514
-1	-1	-1.8349
-1	-1	-1.45566
-1	-1	-2.47321
-1	-1	-1.75092
-1	-1	-1.97127
-1	-1	-1.98882
-1	-1	-2.84054
-1	-1	-1.87383
-1	-1	-2.15629
-1	-1	-2.5299
-1	-1	-2.34424
-1	-1	-1.87572
-1	-1	-1.17683
-1	-1	-2.62483
-1	-1	-1.74009
-1	-1	-1.72613
-1	-1	-2.86358
-1	-1	-1.92219
-1	-1	-2.4711
-1	-1	-2.04622
-1	-1	-1.73691
-1	-1	-2.12963
-1	-1	-1.93458
-1	-1	-2.14998
-1	-1	-2.55833
-1	-1	-0.851949
-1	-1	-2.23683
-1	-1	-2.09921
-1	-1	-2.6449
-1	-1	-1.88523
-1	-1	-1.69045
-1	-1	-2.8629
-1	-1	-2.93009
-1	-1	-1.25473
-1	-1	-2.43629
-1	-1	-2.38771
-1	-1	-1.79254
-1	-1	-2.50017
-1	-1	-1.20262
-1	-1	-2.24964
-1	-1	-1.97414
-1	-1	-1.4918
-1	-1	-1.6596
-1	-1	-1.95744
-1	-1	-2.74131
-1	-1	-2.55068
-1	-1	-2.46802
-1	-1	-1.44367
-1	-1	-1.75388
-1	-1	-2.52652
-1	-1	-1.29306
-1	-1	-2.65986
-1	-1	-3.21122
-1	-1	-2.49778
-1	-1	-1.74009
-1	-1	-2.39111
-1	-1	-1.48197
-1	-1	-1.35079
-1	-1	-1.21522
-1	-1	-2.41072
-1	-1	-2.81257
-1	-1	-2.39584
-1	-1	-2.53236
-1	-1	-2.67225
-1	-1	-2.09488
-1	-1	-3.17013
-1	-1	-0.870738
-1	-1	-1.64092
-1	-1	-2.41605
-1	-1	-2.61827
-1	-1	-1.43151
