label	predict	scores
-1	-1	-3.57188
-1	-1	-7.66014
-1	-1	-5.99885
-1	-1	-3.85695
-1	-1	-4.08083
-1	-1	-5.29833
-1	-1	-4.86745
-1	-1	-5.28255
-1	-1	-4.5553
-1	-1	-1.96168
-1	-1	-4.09056
-1	-1	-3.82965
-1	-1	-0.400483
-1	-1	-6.57861
-1	-1	-4.82922
-1	-1	-5.14456
-1	-1	-4.6386
-1	-1	-4.21294
-1	-1	-1.5885
-1	-1	-6.40347
-1	-1	-1.08713
-1	-1	-4.13084
-1	-1	-4.73078
-1	-1	-7.3771
-1	-1	-7.40635
-1	-1	-2.64373
-1	-1	-7.29099
-1	-1	-5.28539
-1	-1	-5.9306
-1	-1	-4.84697
-1	-1	-6.71177
-1	-1	-6.49708
-1	-1	-5.00552
-1	-1	-4.56385
-1	-1	-5.43025
-1	-1	-6.32364
-1	-1	-4.2853
-1	-1	-5.82939
-1	-1	-6.06633
-1	-1	-1.30717
-1	-1	-4.89394
-1	-1	-3.20219
-1	-1	-2.68241
-1	-1	-4.1916
-1	-1	-4.7112
-1	-1	-2.42262
-1	-1	-6.05069
-1	-1	-2.23455
-1	-1	-3.70531
-1	-1	-7.68059
-1	-1	-5.44657
-1	-1	-5.39253
-1	-1	-5.93083
-1	-1	-6.00703
-1	-1	-1.58348
-1	-1	-4.34828
-1	-1	-5.39354
-1	-1	-4.14437
-1	-1	-3.68055
-1	-1	-5.6829
-1	-1	-2.06374
-1	-1	-6.18549
-1	-1	-4.16006
-1	-1	-5.48239
-1	-1	-4.3324
-1	-1	-2.7073
-1	-1	-2.94324
-1	-1	-8.36232
-1	-1	-6.61573
-1	-1	-7.07941
-1	-1	-3.98549
-1	-1	-5.35704
-1	-1	-4.29234
-1	-1	-7.41867
-1	-1	-1.47481
-1	-1	-2.23459
-1	-1	-0.367191
-1	-1	-5.2283
-1	-1	-4.7991
-1	-1	-5.44657
-1	-1	-5.89297
-1	-1	-2.42262
-1	-1	-4.28542
-1	-1	-3.17747
-1	-1	-6.61573
-1	-1	-3.47388
-1	-1	-5.47142
-1	-1	-3.53538
-1	-1	-3.95268
-1	-1	-4.38901
-1	-1	-7.45027
-1	-1	-4.88542
-1	-1	-6.85149
-1	-1	-6.19407
-1	-1	-9.03848
-1	-1	-7.39342
-1	-1	-2.37738
-1	-1	-4.39347
-1	-1	-4.90944
-1	-1	-2.65715
-1	-1	-5.34821
-1	-1	-2.86257
-1	-1	-6.02625
-1	-1	-3.15937
-1	-1	-2.56479
-1	-1	-4.79025
-1	-1	-5.74279
-1	-1	-4.56595
-1	-1	-4.74975
-1	-1	-8.40299
-1	-1	-2.56693
-1	-1	-3.26781
-1	-1	-2.8326
-1	-1	-9.76582
-1	-1	-3.93678
-1	-1	-4.88004
-1	-1	-6.37524
-1	-1	-4.19074
-1	-1	-4.21194
-1	-1	-5.39954
-1	-1	-5.57107
-1	-1	-7.13344
-1	-1	-7.95106
-1	1	0.108642
-1	-1	-3.92881
-1	-1	-2.25358
-1	-1	-5.96407
-1	-1	-7.59085
-1	-1	-4.95517
-1	-1	-5.57208
-1	-1	-6.6388
-1	-1	-3.90253
-1	-1	-4.6149
-1	-1	-4.67067
-1	-1	-5.68612
-1	-1	-6.82412
-1	-1	-3.02051
-1	-1	-5.95016
-1	-1	-4.84131
-1	-1	-5.56466
-1	-1	-6.11369
-1	-1	-5.09989
-1	-1	-5.61727
-1	-1	-5.09911
-1	-1	-4.62875
-1	-1	-3.42889
-1	-1	-5.25096
-1	-1	-6.33417
-1	-1	-4.42345
-1	-1	-5.12497
-1	-1	-3.97707
-1	-1	-3.90253
-1	-1	-4.66965
-1	-1	-4.79205
-1	-1	-4.02205
-1	-1	-6.83293
-1	-1	-4.89439
-1	-1	-5.65798
-1	-1	-4.18397
-1	-1	-6.33853
-1	-1	-5.43025
-1	-1	-6.26788
-1	-1	-5.90876
-1	-1	-5.8221
-1	-1	-4.6314
-1	-1	-5.20302
-1	-1	-4.93099
-1	-1	-5.68917
-1	-1	-4.57151
-1	-1	-5.45469
-1	-1	-5.26034
-1	-1	-6.78455
-1	-1	-5.87094
-1	-1	-5.39954
-1	-1	-6.85215
-1	-1	-3.93595
-1	-1	-6.06104
-1	-1	-7.67694
-1	-1	-3.1892
-1	-1	-4.73704
-1	-1	-4.2785
-1	-1	-3.75741
-1	-1	-5.96315
-1	-1	-5.44837
-1	-1	-7.16393
-1	-1	-3.36753
-1	-1	-4.19074
-1	-1	-5.23779
-1	-1	-6.23955
-1	-1	-4.02542
-1	-1	-4.92507
-1	-1	-4.37248
-1	-1	-3.86788
-1	-1	-4.6284
-1	-1	-5.40264
-1	-1	-5.17699
-1	-1	-1.46593
-1	-1	-7.53441
-1	-1	-5.35072
-1	-1	-3.78325
-1	-1	-5.45469
-1	-1	-5.03304
-1	-1	-4.2785
-1	-1	-3.20219
-1	-1	-4.6811
-1	-1	-5.45693
-1	-1	-3.7528
-1	-1	-6.26487
-1	-1	-3.96916
-1	-1	-5.40264
-1	-1	-4.44818
-1	-1	-3.02916
-1	-1	-5.33304
-1	-1	-6.59541
-1	-1	-4.79205
-1	-1	-4.16798
-1	-1	-6.10174
-1	-1	-4.36976
-1	-1	-4.01809
-1	-1	-8.21495
-1	-1	-3.61396
-1	-1	-8.18487
-1	-1	-3.83739
-1	-1	-6.69298
-1	-1	-5.47925
-1	-1	-4.09138
-1	-1	-3.50931
-1	-1	-4.07571
-1	-1	-4.91881
-1	-1	-5.84339
-1	-1	-7.02938
-1	-1	-4.23225
-1	-1	-5.70875
-1	-1	-5.41605
-1	-1	-6.97133
-1	-1	-2.79418
-1	-1	-4.47258
-1	-1	-2.58105
-1	-1	-5.80705
-1	-1	-6.39278
-1	-1	-4.3683
-1	-1	-4.37248
-1	-1	-6.23017
-1	-1	-3.87032
-1	-1	-2.73738
-1	-1	-6.10986
-1	-1	-4.74668
-1	-1	-5.18081
-1	-1	-5.5187
-1	-1	-8.69195
-1	-1	-2.58563
-1	-1	-4.88004
-1	-1	-5.06666
-1	-1	-4.3758
-1	-1	-4.23225
-1	-1	-2.06803
-1	-1	-4.24416
-1	-1	-4.77977
-1	-1	-4.79837
-1	-1	-4.84428
-1	-1	-3.86832
-1	-1	-2.98055
-1	-1	-5.23182
-1	-1	-4.09213
-1	-1	-5.16778
-1	-1	-3.27068
-1	-1	-4.71788
-1	-1	-1.94873
-1	-1	-5.40781
-1	-1	-6.41842
-1	-1	-7.89421
-1	-1	-7.35408
-1	-1	-4.91476
-1	-1	-1.83311
-1	-1	-5.01769
-1	-1	-3.51724
-1	-1	-2.77839
-1	-1	-2.8839
-1	-1	-4.76127
-1	-1	-4.84501
-1	-1	-4.38901
-1	-1	-6.43019
-1	-1	-4.20239
-1	-1	-5.82294
-1	-1	-6.00573
-1	-1	-3.73099
-1	-1	-3.85913
-1	-1	-6.94668
-1	-1	-6.43209
-1	-1	-7.69522
-1	-1	-4.1413
-1	-1	-3.13915
-1	-1	-4.99334
-1	-1	-6.39579
-1	-1	-4.84511
-1	-1	-4.33037
-1	-1	-4.02853
-1	-1	-4.98575
-1	-1	-5.02563
-1	-1	-6.07468
-1	-1	-4.00195
-1	-1	-7.87063
-1	-1	-5.93715
-1	-1	-5.56376
-1	-1	-4.44337
-1	-1	-5.24041
-1	-1	-3.62813
-1	-1	-2.86135
-1	-1	-1.92246
-1	-1	-4.06007
-1	-1	-7.18793
-1	-1	-4.30292
-1	-1	-7.59438
-1	-1	-3.31923
-1	-1	-3.36378
-1	-1	-5.14086
-1	-1	-3.0347
-1	-1	-3.99462
-1	-1	-4.88068
-1	-1	-2.65779
-1	-1	-5.88743
-1	-1	-4.70117
-1	-1	-6.26421
-1	-1	-4.13244
-1	-1	-0.0912828
-1	-1	-2.39716
-1	-1	-3.62813
-1	-1	-3.9883
-1	-1	-5.71004
-1	-1	-3.19128
-1	-1	-4.98676
-1	-1	-3.01799
-1	-1	-6.34013
-1	-1	-5.79958
-1	-1	-5.47283
-1	-1	-4.14076
-1	-1	-4.44342
-1	-1	-6.10499
-1	-1	-1.92192
-1	-1	-5.51478
-1	-1	-1.15476
-1	-1	-5.48468
-1	-1	-3.79576
-1	-1	-1.12697
-1	-1	-5.1395
-1	-1	-1.26774
-1	-1	-4.44195
-1	-1	-5.62244
-1	-1	-3.9015
-1	-1	-4.71566
-1	-1	-3.47394
-1	-1	-1.92607
-1	-1	-5.61855
-1	-1	-0.129355
-1	-1	-5.68495
-1	-1	-1.12663
-1	-1	-5.83238
-1	-1	-5.03906
-1	-1	-5.54185
-1	-1	-5.06193
-1	-1	-2.42262
-1	-1	-1.88565
-1	-1	-5.01725
-1	-1	-2.12864
-1	-1	-6.11324
-1	-1	-4.24848
-1	-1	-5.36436
-1	-1	-6.34844
-1	-1	-3.34936
-1	-1	-5.47841
-1	-1	-7.0034
-1	-1	-6.12408
-1	-1	-4.00236
-1	-1	-3.52216
-1	-1	-4.85594
-1	-1	-3.37968
-1	-1	-0.603553
-1	-1	-2.9009
-1	-1	-3.91873
-1	-1	-1.53932
-1	-1	-2.95571
-1	-1	-3.71865
-1	-1	-2.09047
-1	-1	-3.25175
-1	-1	-5.6994
-1	-1	-7.27086
-1	-1	-3.63261
-1	-1	-2.51398
-1	-1	-4.08946
-1	-1	-1.64988
-1	-1	-3.76575
-1	-1	-5.93725
-1	-1	-1.25348
-1	-1	-0.582446
-1	-1	-4.0937
-1	-1	-3.96264
-1	-1	-3.98623
-1	-1	-5.67463
-1	-1	-3.02702
-1	-1	-4.44753
-1	-1	-4.12935
-1	-1	-6.04438
-1	-1	-4.21176
-1	-1	-4.13279
-1	-1	-4.45736
-1	-1	-6.20776
-1	-1	-4.19561
-1	-1	-4.76133
-1	-1	-6.66162
-1	-1	-4.87858
-1	-1	-3.0347
-1	-1	-5.59601
-1	-1	-5.56409
-1	-1	-1.93197
-1	-1	-3.49962
-1	-1	-6.6388
-1	-1	-3.70625
-1	-1	-5.40645
-1	-1	-6.2585
-1	-1	-6.57519
-1	-1	-5.33192
-1	-1	-5.77306
-1	-1	-4.10888
-1	-1	-1.112
-1	-1	-6.35004
-1	-1	-3.3994
-1	-1	-2.0811
-1	-1	-5.2913
-1	-1	-6.2457
-1	-1	-1.22007
-1	-1	-1.93674
-1	-1	-3.78025
-1	-1	-4.72305
-1	-1	-2.36898
-1	-1	-7.17792
-1	-1	-7.15556
-1	-1	-2.7356
-1	-1	-5.71997
-1	-1	-3.01968
-1	-1	-2.68241
-1	-1	-3.95549
-1	-1	-3.84961
-1	-1	-5.44129
-1	-1	-2.83899
-1	-1	-3.0449
-1	-1	-2.06454
-1	-1	-3.48682
-1	-1	-3.3655
-1	-1	-5.05335
-1	-1	-5.00475
-1	-1	-4.34324
-1	-1	-3.25748
-1	-1	-4.00037
-1	-1	-2.89158
-1	-1	-4.64683
-1	-1	-3.09252
-1	-1	-4.32525
-1	-1	-6.92076
-1	-1	-6.48118
-1	-1	-3.29055
-1	-1	-6.67975
-1	-1	-5.96407
-1	-1	-2.64272
-1	-1	-2.95077
-1	-1	-3.08479
-1	-1	-6.26421
-1	-1	-4.47345
-1	-1	-6.06438
-1	-1	-4.52683
-1	-1	-7.1601
-1	-1	-4.82113
-1	-1	-2.97664
-1	-1	-3.0793
-1	-1	-4.69887
-1	-1	-3.47406
-1	-1	-2.33556
-1	-1	-5.98799
-1	-1	-4.8907
-1	-1	-6.42441
-1	-1	-1.41853
-1	-1	-6.90179
-1	-1	-6.40737
-1	-1	-4.11685
-1	-1	-4.64769
-1	-1	-5.17379
-1	-1	-7.16195
-1	-1	-8.18355
-1	-1	-5.819
-1	-1	-3.97855
-1	-1	-3.19128
-1	-1	-6.31192
-1	-1	-5.35105
-1	-1	-5.25096
-1	-1	-4.03022
-1	-1	-5.63924
-1	-1	-5.54145
-1	-1	-6.45675
-1	-1	-6.20687
-1	-1	-5.41353
-1	-1	-4.08083
-1	-1	-5.54185
-1	-1	-6.75685
-1	-1	-7.11511
-1	-1	-2.98221
-1	-1	-4.79589
-1	-1	-2.74753
-1	-1	-4.96148
-1	-1	-6.17727
-1	-1	-6.84053
-1	-1	-5.6523
-1	-1	-5.57584
-1	-1	-4.92573
-1	-1	-2.56589
-1	-1	-5.67304
-1	-1	-3.44679
-1	-1	-3.70531
-1	-1	-4.66751
-1	-1	-4.70488
-1	-1	-3.57058
-1	-1	-4.3285
-1	-1	-7.00768
-1	-1	-3.57357
-1	-1	-3.79009
-1	-1	-3.52985
-1	-1	-3.9503
-1	-1	-5.84819
-1	-1	-4.7563
-1	-1	-3.7992
-1	-1	-3.42747
-1	-1	-2.00701
-1	-1	-5.03923
-1	-1	-4.43177
-1	-1	-3.92982
-1	-1	-5.87415
-1	-1	-5.5187
-1	-1	-4.49926
-1	-1	-1.24726
-1	-1	-5.82825
-1	-1	-2.37542
-1	-1	-5.6829
-1	-1	-3.93595
-1	-1	-4.85292
-1	-1	-6.12134
-1	-1	-1.33046
-1	-1	-3.36378
-1	-1	-5.61226
-1	-1	-5.85403
-1	-1	-3.99092
-1	-1	-5.82553
-1	-1	-5.50766
-1	-1	-1.49109
-1	-1	-6.21308
-1	-1	-3.97971
-1	-1	-4.41526
-1	-1	-5.9905
-1	-1	-6.35061
-1	-1	-5.17706
-1	-1	-3.37623
-1	-1	-4.70488
-1	-1	-3.56857
-1	-1	-2.85143
-1	-1	-4.81155
-1	-1	-4.99334
-1	-1	-5.3808
-1	-1	-3.04436
-1	-1	-6.59064
-1	-1	-3.55885
-1	-1	-3.75576
-1	-1	-5.08001
-1	-1	-6.69608
-1	-1	-6.80331
-1	-1	-6.65933
-1	-1	-0.752447
-1	-1	-3.37968
-1	-1	-6.73273
-1	-1	-2.83899
-1	-1	-2.37346
-1	-1	-4.49965
-1	-1	-5.83159
-1	-1	-9.77214
-1	-1	-5.87094
-1	-1	-4.51607
-1	-1	-2.43958
-1	-1	-4.13274
-1	-1	-8.28689
-1	-1	-2.53584
-1	-1	-5.63924
-1	-1	-7.7852
-1	-1	-4.80294
-1	-1	-4.5118
-1	-1	-5.17379
-1	-1	-3.7174
-1	-1	-3.47953
-1	-1	-2.87863
-1	-1	-4.9282
-1	-1	-5.19159
-1	-1	-2.98221
-1	-1	-5.98481
-1	-1	-4.88085
-1	-1	-5.61676
-1	-1	-5.50518
-1	-1	-1.87439
-1	-1	-4.91881
-1	-1	-4.76866
-1	-1	-6.4616
-1	-1	-3.53705
-1	-1	-8.53987
-1	-1	-2.42267
-1	-1	-3.33629
-1	-1	-7.15304
-1	-1	-5.32242
-1	-1	-4.73187
-1	-1	-1.98494
-1	-1	-2.89428
-1	-1	-6.05069
-1	-1	-5.11682
-1	-1	-4.64137
-1	-1	-1.92192
-1	-1	-6.18767
-1	-1	-6.0953
-1	-1	-4.11097
-1	-1	-4.89782
-1	-1	-6.21651
-1	-1	-3.84408
-1	-1	-0.400483
-1	-1	-4.28542
-1	-1	-5.14583
-1	-1	-6.80436
-1	-1	-4.28542
-1	-1	-4.38358
-1	-1	-4.66148
-1	-1	-3.83377
-1	-1	-6.40737
-1	-1	-2.09663
-1	-1	-4.1413
-1	-1	-1.89966
-1	-1	-4.57999
-1	-1	-4.3324
-1	-1	-5.88743
-1	-1	-3.95268
-1	-1	-4.65607
-1	-1	-1.93742
-1	-1	-3.99462
-1	-1	-5.11635
-1	-1	-6.97258
-1	-1	-2.95553
-1	-1	-2.9441
-1	-1	-4.84781
-1	-1	-4.82821
-1	-1	-3.11213
-1	-1	-5.01945
-1	-1	-4.01727
-1	-1	-1.93446
-1	-1	-5.91187
-1	-1	-6.286
-1	-1	-6.21651
-1	-1	-5.4679
-1	-1	-2.09047
-1	-1	-1.13796
-1	-1	-6.58081
-1	-1	-6.04438
-1	-1	-3.10901
-1	-1	-2.8094
-1	-1	-2.32274
-1	-1	-4.81485
-1	-1	-7.33938
-1	-1	-4.70084
-1	-1	-5.23398
-1	-1	-3.56232
-1	-1	-6.23323
-1	-1	-6.39579
-1	-1	-6.45224
-1	-1	-5.4411
-1	-1	-5.44025
-1	-1	-5.46006
-1	-1	-3.1353
-1	-1	-6.43374
-1	-1	-4.33587
-1	-1	-5.31304
-1	-1	-1.77887
-1	-1	-2.55118
-1	-1	-5.45571
-1	-1	-6.0153
-1	-1	-4.25121
-1	-1	-5.29497
-1	-1	-2.50944
-1	-1	-6.07047
-1	-1	-7.45027
-1	-1	-4.84822
-1	-1	-4.40665
-1	-1	-5.87094
-1	-1	-3.88853
-1	-1	-5.64769
-1	-1	-4.65607
-1	-1	-2.17701
-1	-1	-5.72768
-1	-1	-4.15069
-1	-1	-4.8587
-1	-1	-2.77643
-1	-1	-3.59872
-1	-1	-4.49634
-1	-1	-2.21687
-1	-1	-6.06332
-1	-1	-5.85634
-1	-1	-7.71241
-1	-1	-4.67718
-1	-1	-5.75554
-1	-1	-6.2625
-1	-1	-6.81403
-1	-1	-5.4873
-1	-1	-2.60685
-1	-1	-5.63924
-1	-1	-5.74922
-1	-1	-5.19439
-1	-1	-3.12501
-1	-1	-4.76883
-1	-1	-6.01369
-1	-1	-5.81011
-1	-1	-6.06332
-1	-1	-7.16779
-1	-1	-4.88542
-1	-1	-6.96763
-1	-1	-4.93471
-1	-1	-4.12675
-1	-1	-5.63769
-1	-1	-5.47315
-1	-1	-6.9781
-1	-1	-6.00675
-1	-1	-4.01755
-1	-1	-5.97684
-1	-1	-5.68494
-1	-1	-4.51607
-1	-1	-3.22016
-1	-1	-2.59565
-1	1	0.732278
-1	-1	-4.92573
-1	-1	-6.3688
-1	-1	-5.1905
-1	-1	-6.40979
-1	-1	-0.293962
-1	-1	-5.80705
-1	-1	-6.40894
-1	-1	-3.43086
-1	-1	-5.2192
-1	-1	-4.98702
-1	-1	-4.91881
-1	-1	-5.71446
-1	-1	-0.796119
-1	-1	-6.47817
-1	-1	-5.07883
-1	-1	-4.92836
-1	-1	-2.02468
-1	-1	-5.819
-1	-1	-4.32525
-1	-1	-6.85173
-1	-1	-5.32422
-1	-1	-6.19317
-1	-1	-6.2381
-1	-1	-3.58742
-1	-1	-4.70488
-1	-1	-4.35138
-1	-1	-2.01948
-1	-1	-5.3161
-1	-1	-3.36378
-1	-1	-8.1254
-1	-1	-2.50151
-1	-1	-5.75908
-1	-1	-6.65391
-1	-1	-6.3849
-1	-1	-4.87659
-1	-1	-2.7356
-1	-1	-5.66611
-1	-1	-8.40299
-1	-1	-5.59632
-1	-1	-2.0811
-1	-1	-5.23851
-1	-1	-4.739
-1	-1	-6.46776
-1	-1	-6.75928
-1	-1	-7.14975
-1	-1	-2.50151
-1	-1	-4.36976
-1	-1	-4.441
-1	-1	-6.19377
-1	-1	-4.5118
-1	-1	-5.13737
-1	-1	-4.68276
-1	-1	-5.21251
-1	-1	-6.6435
-1	-1	-4.16025
-1	-1	-5.99899
-1	-1	-5.28805
-1	-1	-4.47345
-1	-1	-3.57282
-1	-1	-4.11995
-1	-1	-5.18398
-1	-1	-4.53343
-1	-1	-5.08597
-1	-1	-3.40718
-1	-1	-3.28465
-1	-1	-5.54159
-1	-1	-5.64496
-1	-1	-4.60191
-1	-1	-4.51685
-1	-1	-3.95327
-1	-1	-6.43696
-1	-1	-4.25131
-1	-1	-5.84096
-1	-1	-4.22593
-1	-1	-6.57014
-1	-1	-6.61573
-1	-1	-4.36315
-1	-1	-6.168
-1	-1	-4.01727
-1	-1	-5.91665
-1	-1	-2.03514
-1	-1	-4.55772
-1	-1	-4.09138
-1	-1	-3.16168
-1	-1	-5.12113
-1	-1	-3.45417
-1	-1	-4.57429
-1	-1	-4.89711
-1	-1	-7.0193
-1	-1	-4.53032
-1	-1	-4.58196
-1	-1	-5.47997
-1	-1	-5.1443
-1	-1	-3.64438
-1	-1	-3.53938
-1	-1	-5.96234
-1	-1	-3.83839
-1	-1	-3.46101
-1	-1	-6.27519
-1	-1	-3.97419
-1	-1	-5.48303
-1	-1	-4.53264
-1	-1	-4.59773
-1	-1	-5.02599
-1	-1	-3.80027
-1	-1	-4.29558
-1	-1	-5.7743
-1	-1	-2.06374
-1	-1	-5.63998
-1	-1	-4.81155
-1	-1	-5.84677
-1	-1	-4.3285
-1	-1	-4.346
-1	-1	-7.0053
-1	-1	-7.17811
-1	-1	-3.43886
-1	-1	-5.31017
-1	-1	-5.30078
-1	-1	-5.2131
-1	-1	-5.99992
-1	-1	-2.80564
-1	-1	-5.29833
-1	-1	-4.07747
-1	-1	-3.99268
-1	-1	-3.22016
-1	-1	-4.76788
-1	-1	-7.237
-1	-1	-5.54058
-1	-1	-5.63924
-1	-1	-3.3502
-1	-1	-4.40886
-1	-1	-7.51956
-1	-1	-2.85293
-1	-1	-5.66168
-1	-1	-7.33938
-1	-1	-5.3501
-1	-1	-3.83839
-1	-1	-5.37005
-1	-1	-4.23209
-1	-1	-3.37961
-1	-1	-1.89966
-1	-1	-5.03304
-1	-1	-6.66162
-1	-1	-5.313
-1	-1	-5.90045
-1	-1	-6.55368
-1	-1	-4.39042
-1	-1	-7.65795
-1	-1	-1.67456
-1	-1	-4.69901
-1	-1	-5.2115
-1	-1	-6.42441
-1	-1	-3.25046
